event_date,campaign_id,track_id,listener_segment,country,impressions,streams,saves,playlist_adds,repeat_listeners,skips
2026-07-06,C002,T015,Existing fan,US,6169,516,37,19,66,175
2026-07-06,C002,T015,Existing fan,Canada,3054,238,16,9,28,71
2026-07-06,C002,T015,Existing fan,Mexico,1055,91,6,3,11,27
2026-07-06,C002,T015,Lapsed listener,US,8370,654,35,21,60,275
2026-07-06,C002,T015,Lapsed listener,Canada,1277,88,4,2,8,40
2026-07-06,C002,T015,Lapsed listener,Mexico,2171,148,8,4,13,62
2026-07-07,C002,T015,New listener,US,7605,477,19,11,24,215
2026-07-07,C002,T015,New listener,Canada,1546,94,3,2,4,46
2026-07-07,C002,T015,New listener,Mexico,2140,138,4,3,8,73
2026-07-07,C002,T015,Casual listener,US,6198,445,23,14,35,186
2026-07-07,C002,T015,Casual listener,Canada,2330,149,7,4,11,72
2026-07-07,C002,T015,Casual listener,Mexico,1997,133,7,3,11,54
2026-07-07,C002,T015,Existing fan,US,4734,382,29,16,50,124
2026-07-07,C002,T015,Existing fan,Canada,2342,186,12,7,21,54
2026-07-07,C002,T015,Existing fan,Mexico,1684,147,10,5,20,45
2026-07-07,C002,T015,Lapsed listener,US,8517,600,34,19,57,232
2026-07-07,C002,T015,Lapsed listener,Canada,2278,187,10,6,15,84
2026-07-07,C002,T015,Lapsed listener,Mexico,1365,93,4,2,9,38
2026-07-08,C002,T015,New listener,US,3556,231,8,5,12,118
2026-07-08,C002,T015,New listener,Canada,1026,64,2,1,3,31
2026-07-08,C002,T015,New listener,Mexico,2055,126,4,3,7,65
2026-07-08,C002,T015,Casual listener,US,7016,515,26,16,44,224
2026-07-08,C002,T015,Casual listener,Canada,2278,174,8,5,13,78
2026-07-08,C002,T015,Casual listener,Mexico,960,69,3,2,5,27
2026-07-08,C002,T015,Existing fan,US,3090,276,21,10,37,82
2026-07-08,C002,T015,Existing fan,Canada,2378,181,14,7,23,53
2026-07-08,C002,T015,Existing fan,Mexico,1484,118,9,4,15,35
2026-07-08,C002,T015,Lapsed listener,US,6069,471,25,12,44,207
2026-07-08,C002,T015,Lapsed listener,Canada,1551,113,5,3,9,43
2026-07-08,C002,T015,Lapsed listener,Mexico,2378,165,9,4,15,74
2026-07-09,C002,T015,New listener,US,6428,430,16,9,22,227
2026-07-09,C002,T015,New listener,Canada,1033,63,2,1,3,32
2026-07-09,C002,T015,New listener,Mexico,940,62,2,1,3,31
2026-07-09,C002,T015,Casual listener,US,3686,258,13,8,19,112
2026-07-09,C002,T015,Casual listener,Canada,2258,174,7,4,14,78
2026-07-09,C002,T015,Casual listener,Mexico,1686,115,5,3,8,52
2026-07-09,C002,T015,Existing fan,US,4578,402,29,17,52,133
2026-07-09,C002,T015,Existing fan,Canada,1750,141,10,5,17,46
2026-07-09,C002,T015,Existing fan,Mexico,1255,108,7,4,13,34
2026-07-09,C002,T015,Lapsed listener,US,2071,172,9,4,16,73
2026-07-09,C002,T015,Lapsed listener,Canada,1980,149,7,4,15,57
2026-07-09,C002,T015,Lapsed listener,Mexico,2290,153,7,4,12,68
2026-07-13,C003,T018,New listener,US,9040,1152,91,53,124,300
2026-07-13,C003,T018,New listener,Canada,3206,434,30,17,43,125
2026-07-13,C003,T018,New listener,Mexico,1241,168,12,7,19,46
2026-07-13,C003,T018,Casual listener,US,3265,465,44,28,70,104
2026-07-13,C003,T018,Casual listener,Canada,2752,372,37,18,61,91
2026-07-13,C003,T018,Casual listener,Mexico,1316,178,18,10,26,46
2026-07-13,C003,T018,Existing fan,US,9254,1692,258,121,402,303
2026-07-13,C003,T018,Existing fan,Canada,2013,387,51,31,91,65
2026-07-13,C003,T018,Existing fan,Mexico,2594,422,63,32,94,71
2026-07-13,C003,T018,Lapsed listener,US,7120,996,111,51,167,236
2026-07-13,C003,T018,Lapsed listener,Canada,3373,550,52,31,89,132
2026-07-13,C003,T018,Lapsed listener,Mexico,716,105,10,5,17,25
2026-07-14,C003,T018,New listener,US,2763,375,31,17,40,96
2026-07-14,C003,T018,New listener,Canada,2577,380,28,17,42,93
2026-07-14,C003,T018,New listener,Mexico,835,103,8,4,12,25
2026-07-14,C003,T018,Casual listener,US,8201,1331,137,71,194,313
2026-07-14,C003,T018,Casual listener,Canada,2374,328,32,17,53,77
2026-07-14,C003,T018,Casual listener,Mexico,2744,455,48,26,75,108
2026-07-14,C003,T018,Existing fan,US,5417,903,140,61,222,158
2026-07-14,C003,T018,Existing fan,Canada,828,167,21,13,43,29
2026-07-14,C003,T018,Existing fan,Mexico,1016,171,26,12,45,31
2026-07-14,C003,T018,Lapsed listener,US,4117,678,64,40,132,153
2026-07-14,C003,T018,Lapsed listener,Canada,2389,370,40,20,66,85
2026-07-14,C003,T018,Lapsed listener,Mexico,2045,287,30,15,56,61
2026-07-15,C003,T018,New listener,US,5425,790,65,34,92,202
2026-07-15,C003,T018,New listener,Canada,2640,335,23,13,38,90
2026-07-15,C003,T018,New listener,Mexico,1157,140,10,5,14,36
2026-07-15,C003,T018,Casual listener,US,4772,704,68,42,102,177
2026-07-15,C003,T018,Casual listener,Canada,2024,325,33,16,55,74
2026-07-15,C003,T018,Casual listener,Mexico,938,147,15,8,21,33
2026-07-15,C003,T018,Existing fan,US,4360,704,99,52,180,114
2026-07-15,C003,T018,Existing fan,Canada,2679,441,66,30,98,79
2026-07-15,C003,T018,Existing fan,Mexico,1386,230,35,16,57,40
2026-07-15,C003,T018,Lapsed listener,US,9350,1495,168,75,296,316
2026-07-15,C003,T018,Lapsed listener,Canada,2602,438,41,25,83,91
2026-07-15,C003,T018,Lapsed listener,Mexico,2203,308,34,16,58,69
2026-07-16,C003,T018,New listener,US,6677,936,66,39,96,237
2026-07-16,C003,T018,New listener,Canada,1330,158,12,6,16,41
2026-07-16,C003,T018,New listener,Mexico,2424,324,22,14,34,88
2026-07-16,C003,T018,Casual listener,US,8365,1173,125,66,168,271
2026-07-16,C003,T018,Casual listener,Canada,2175,323,33,17,52,73
2026-07-16,C003,T018,Casual listener,Mexico,1498,206,19,10,35,51
2026-07-16,C003,T018,Existing fan,US,2851,557,79,40,138,90
2026-07-16,C003,T018,Existing fan,Canada,1374,226,33,16,58,41
2026-07-16,C003,T018,Existing fan,Mexico,789,152,23,11,40,25
2026-07-16,C003,T018,Lapsed listener,US,4211,608,64,35,114,148
2026-07-16,C003,T018,Lapsed listener,Canada,847,139,14,7,23,34
2026-07-16,C003,T018,Lapsed listener,Mexico,2231,353,34,17,58,81
2026-07-17,C003,T018,New listener,US,2315,312,21,14,32,76
2026-07-17,C003,T018,New listener,Canada,1397,206,16,8,20,55
2026-07-17,C003,T018,New listener,Mexico,1036,148,12,7,17,38
2026-07-17,C003,T018,Casual listener,US,6598,1005,94,54,175,249
2026-07-17,C003,T018,Casual listener,Canada,2403,383,40,22,57,99
2026-07-17,C003,T018,Casual listener,Mexico,1724,240,23,12,36,59
2026-07-17,C003,T018,Existing fan,US,3540,594,76,46,147,108
2026-07-17,C003,T018,Existing fan,Canada,2910,470,68,38,125,75
2026-07-17,C003,T018,Existing fan,Mexico,2390,393,56,28,87,65
2026-07-17,C003,T018,Lapsed listener,US,5731,826,92,41,155,191
2026-07-17,C003,T018,Lapsed listener,Canada,2011,311,30,16,51,66
2026-07-17,C003,T018,Lapsed listener,Mexico,929,153,14,8,27,32
2026-07-18,C003,T018,New listener,US,6582,882,65,39,89,233
2026-07-18,C003,T018,New listener,Canada,2853,397,31,16,39,112
2026-07-18,C003,T018,New listener,Mexico,1475,175,12,7,18,50
2026-07-18,C003,T018,Casual listener,US,3792,597,58,36,87,144
2026-07-18,C003,T018,Casual listener,Canada,2495,390,37,22,63,91
2026-07-18,C003,T018,Casual listener,Mexico,730,98,9,5,16,24
2026-07-18,C003,T018,Existing fan,US,7972,1369,187,97,304,237
2026-07-18,C003,T018,Existing fan,Canada,2526,421,58,31,98,74
2026-07-18,C003,T018,Existing fan,Mexico,2417,438,57,31,109,81
2026-07-18,C003,T018,Lapsed listener,US,7239,1228,122,65,221,285
2026-07-18,C003,T018,Lapsed listener,Canada,1027,166,16,8,29,35
2026-07-18,C003,T018,Lapsed listener,Mexico,702,103,10,5,17,21
2026-07-19,C003,T018,New listener,US,2983,360,26,16,43,97
2026-07-19,C003,T018,New listener,Canada,2670,320,23,14,38,88
2026-07-19,C003,T018,New listener,Mexico,1964,268,19,11,28,76
2026-07-19,C003,T018,Casual listener,US,2322,346,36,20,57,84
2026-07-19,C003,T018,Casual listener,Canada,1099,181,17,11,26,40
2026-07-19,C003,T018,Casual listener,Mexico,1121,152,14,9,23,39
2026-07-19,C003,T018,Existing fan,US,3528,693,94,56,183,108
2026-07-19,C003,T018,Existing fan,Canada,2070,382,55,30,93,70
2026-07-19,C003,T018,Existing fan,Mexico,583,113,16,8,27,18
2026-07-19,C003,T018,Lapsed listener,US,3532,562,59,33,93,116
2026-07-19,C003,T018,Lapsed listener,Canada,1029,172,19,10,33,36
2026-07-19,C003,T018,Lapsed listener,Mexico,1996,318,32,16,56,73
2026-07-20,C003,T018,New listener,US,6032,720,59,30,74,200
2026-07-20,C003,T018,New listener,Canada,1584,233,16,10,24,59
2026-07-20,C003,T018,New listener,Mexico,1948,284,22,13,29,72
2026-07-20,C003,T018,Casual listener,US,6459,1027,96,60,167,223
2026-07-20,C003,T018,Casual listener,Canada,2191,304,31,17,50,77
2026-07-20,C003,T018,Casual listener,Mexico,691,103,9,5,16,22
2026-07-20,C003,T018,Existing fan,US,7296,1449,188,102,377,264
2026-07-20,C003,T018,Existing fan,Canada,1517,245,31,17,56,40
2026-07-20,C003,T018,Existing fan,Mexico,1869,340,50,23,75,56
2026-07-20,C003,T018,Lapsed listener,US,8016,1240,140,67,226,270
2026-07-20,C003,T018,Lapsed listener,Canada,1549,257,27,13,45,54
2026-07-20,C003,T018,Lapsed listener,Mexico,2181,364,35,18,62,77
2026-07-21,C003,T018,New listener,US,5916,797,65,38,90,210
2026-07-21,C003,T018,New listener,Canada,1070,148,11,5,15,41
2026-07-21,C003,T018,New listener,Mexico,1365,192,15,8,22,54
2026-07-21,C003,T018,Casual listener,US,6411,900,87,52,152,209
2026-07-21,C003,T018,Casual listener,Canada,968,127,13,7,21,30
2026-07-21,C003,T018,Casual listener,Mexico,2172,332,31,17,48,86
2026-07-21,C003,T018,Existing fan,US,5074,1004,137,79,264,164
2026-07-21,C003,T018,Existing fan,Canada,1130,206,28,14,53,37
2026-07-21,C003,T018,Existing fan,Mexico,1641,310,46,24,78,58
2026-07-21,C003,T018,Lapsed listener,US,4418,760,77,43,139,188
2026-07-21,C003,T018,Lapsed listener,Canada,1266,190,20,10,35,42
2026-07-21,C003,T018,Lapsed listener,Mexico,1514,237,26,13,46,50
2026-07-22,C003,T018,New listener,US,2713,361,28,16,40,103
2026-07-22,C003,T018,New listener,Canada,1705,237,17,9,27,61
2026-07-22,C003,T018,New listener,Mexico,1392,181,14,7,18,43
2026-07-22,C003,T018,Casual listener,US,7412,1127,112,62,168,247
2026-07-22,C003,T018,Casual listener,Canada,1856,279,26,16,41,72
2026-07-22,C003,T018,Casual listener,Mexico,1423,207,20,12,32,47
2026-07-22,C003,T018,Existing fan,US,3513,682,97,52,155,119
2026-07-22,C003,T018,Existing fan,Canada,617,111,14,8,27,17
2026-07-22,C003,T018,Existing fan,Mexico,734,121,17,9,29,20
2026-07-22,C003,T018,Lapsed listener,US,1815,252,24,13,41,54
2026-07-22,C003,T018,Lapsed listener,Canada,2347,340,36,19,58,79
2026-07-22,C003,T018,Lapsed listener,Mexico,1427,213,20,11,36,43
2026-07-23,C003,T018,New listener,US,2142,273,20,12,30,70
2026-07-23,C003,T018,New listener,Canada,1009,130,10,5,13,37
2026-07-23,C003,T018,New listener,Mexico,1538,182,13,8,18,43
2026-07-23,C003,T018,Casual listener,US,6440,884,84,51,127,225
2026-07-23,C003,T018,Casual listener,Canada,1397,222,22,12,32,48
2026-07-23,C003,T018,Casual listener,Mexico,531,70,6,3,10,15
2026-07-23,C003,T018,Existing fan,US,3148,532,79,36,127,83
2026-07-23,C003,T018,Existing fan,Canada,2240,385,56,26,100,60
2026-07-23,C003,T018,Existing fan,Mexico,788,136,20,10,33,24
2026-07-23,C003,T018,Lapsed listener,US,6614,1154,116,62,194,262
2026-07-23,C003,T018,Lapsed listener,Canada,1244,203,21,10,33,41
2026-07-23,C003,T018,Lapsed listener,Mexico,769,130,13,6,21,29
2026-07-24,C003,T018,New listener,US,2580,380,29,16,45,96
2026-07-24,C003,T018,New listener,Canada,719,87,6,3,9,24
2026-07-24,C003,T018,New listener,Mexico,1260,166,11,7,19,39
2026-07-24,C003,T018,Casual listener,US,2917,452,41,24,71,109
2026-07-24,C003,T018,Casual listener,Canada,851,123,11,6,19,28
2026-07-24,C003,T018,Casual listener,Mexico,1445,225,21,12,38,49
2026-07-24,C003,T018,Existing fan,US,2864,546,71,44,124,91
2026-07-24,C003,T018,Existing fan,Canada,2388,433,62,32,108,78
2026-07-24,C003,T018,Existing fan,Mexico,538,106,16,8,27,18
2026-07-24,C003,T018,Lapsed listener,US,6092,866,88,43,148,187
2026-07-24,C003,T018,Lapsed listener,Canada,2184,364,38,20,71,84
2026-07-24,C003,T018,Lapsed listener,Mexico,1325,208,22,11,37,49
2026-07-25,C003,T018,New listener,US,5852,757,59,32,88,203
2026-07-25,C003,T018,New listener,Canada,711,84,6,3,9,22
2026-07-25,C003,T018,New listener,Mexico,858,103,7,4,12,24
2026-07-25,C003,T018,Casual listener,US,3571,539,51,32,78,126
2026-07-25,C003,T018,Casual listener,Canada,2262,333,34,18,49,78
2026-07-25,C003,T018,Casual listener,Mexico,494,66,6,3,9,14
2026-07-25,C003,T018,Existing fan,US,6929,1402,206,114,346,246
2026-07-25,C003,T018,Existing fan,Canada,1913,386,53,26,89,65
2026-07-25,C003,T018,Existing fan,Mexico,1831,354,51,27,84,59
2026-07-25,C003,T018,Lapsed listener,US,2469,411,40,21,79,101
2026-07-25,C003,T018,Lapsed listener,Canada,1421,225,22,11,43,50
2026-07-25,C003,T018,Lapsed listener,Mexico,1459,207,22,10,40,45
2026-07-26,C003,T018,New listener,US,5465,791,56,33,91,191
2026-07-26,C003,T018,New listener,Canada,2240,273,22,11,30,72
2026-07-26,C003,T018,New listener,Mexico,1630,192,15,8,20,51
2026-07-26,C003,T018,Casual listener,US,5903,940,99,54,139,237
2026-07-26,C003,T018,Casual listener,Canada,832,120,11,7,19,27
2026-07-26,C003,T018,Casual listener,Mexico,1893,310,31,16,53,80
2026-07-26,C003,T018,Existing fan,US,5429,1060,140,81,278,181
2026-07-26,C003,T018,Existing fan,Canada,2121,419,62,34,105,67
2026-07-26,C003,T018,Existing fan,Mexico,1132,215,33,15,54,40
2026-07-26,C003,T018,Lapsed listener,US,3080,483,52,25,80,105
2026-07-26,C003,T018,Lapsed listener,Canada,1926,307,34,17,57,74
2026-07-26,C003,T018,Lapsed listener,Mexico,1713,254,28,14,46,51
2026-07-27,C003,T018,New listener,US,2720,326,22,13,37,95
2026-07-27,C003,T018,New listener,Canada,1221,150,10,7,15,40
2026-07-27,C003,T018,New listener,Mexico,1256,181,12,8,20,51
2026-07-27,C003,T018,Casual listener,US,6167,895,87,53,148,220
2026-07-27,C003,T018,Casual listener,Canada,647,106,10,6,18,24
2026-07-27,C003,T018,Casual listener,Mexico,1705,227,23,11,38,57
2026-07-27,C003,T018,Existing fan,US,5188,1019,158,80,256,182
2026-07-27,C003,T018,Existing fan,Canada,2055,395,53,31,90,66
2026-07-27,C003,T018,Existing fan,Mexico,597,100,13,7,23,16
2026-07-27,C003,T018,Lapsed listener,US,6128,906,87,53,147,202
2026-07-27,C003,T018,Lapsed listener,Canada,951,132,14,7,25,30
2026-07-27,C003,T018,Lapsed listener,Mexico,1123,175,18,9,33,38
2026-07-28,C003,T018,New listener,US,3241,483,37,22,49,129
2026-07-28,C003,T018,New listener,Canada,1604,194,14,8,20,50
2026-07-28,C003,T018,New listener,Mexico,904,134,10,5,14,37
2026-07-28,C003,T018,Casual listener,US,1543,209,19,11,34,53
2026-07-28,C003,T018,Casual listener,Canada,1167,193,19,10,33,49
2026-07-28,C003,T018,Casual listener,Mexico,1281,180,18,9,28,45
2026-07-28,C003,T018,Existing fan,US,5610,1095,155,75,288,175
2026-07-28,C003,T018,Existing fan,Canada,1906,312,41,25,80,53
2026-07-28,C003,T018,Existing fan,Mexico,559,94,13,6,23,17
2026-07-28,C003,T018,Lapsed listener,US,3127,494,53,29,94,114
2026-07-28,C003,T018,Lapsed listener,Canada,697,115,11,6,20,23
2026-07-28,C003,T018,Lapsed listener,Mexico,534,77,7,3,14,18
2026-07-29,C003,T018,New listener,US,4616,603,47,26,59,165
2026-07-29,C003,T018,New listener,Canada,1907,225,17,9,25,54
2026-07-29,C003,T018,New listener,Mexico,559,72,5,3,8,19
2026-07-29,C003,T018,Casual listener,US,3631,576,55,31,94,135
2026-07-29,C003,T018,Casual listener,Canada,1904,265,27,15,45,60
2026-07-29,C003,T018,Casual listener,Mexico,715,101,10,6,17,24
2026-07-29,C003,T018,Existing fan,US,1517,279,40,19,61,48
2026-07-29,C003,T018,Existing fan,Canada,1913,352,46,25,90,62
2026-07-29,C003,T018,Existing fan,Mexico,863,153,22,11,34,24
2026-07-29,C003,T018,Lapsed listener,US,3405,494,48,28,95,119
2026-07-29,C003,T018,Lapsed listener,Canada,1944,301,31,15,49,62
2026-07-29,C003,T018,Lapsed listener,Mexico,1671,261,26,13,48,54
2026-07-30,C003,T018,New listener,US,1920,282,20,12,31,72
2026-07-30,C003,T018,New listener,Canada,1981,243,18,11,29,60
2026-07-30,C003,T018,New listener,Mexico,1055,133,9,6,14,37
2026-07-30,C003,T018,Casual listener,US,2410,375,35,20,59,93
2026-07-30,C003,T018,Casual listener,Canada,1730,261,23,14,44,66
2026-07-30,C003,T018,Casual listener,Mexico,686,112,10,6,18,27
2026-07-30,C003,T018,Existing fan,US,1531,302,44,24,74,54
2026-07-30,C003,T018,Existing fan,Canada,1022,204,29,15,54,34
2026-07-30,C003,T018,Existing fan,Mexico,705,124,16,9,31,20
2026-07-30,C003,T018,Lapsed listener,US,4919,771,73,41,125,164
2026-07-30,C003,T018,Lapsed listener,Canada,900,149,14,7,27,34
2026-07-30,C003,T018,Lapsed listener,Mexico,700,115,11,6,19,25
2026-06-11,C004,T004,New listener,US,4253,257,10,7,15,121
2026-06-11,C004,T004,New listener,Canada,3359,214,9,5,14,92
2026-06-11,C004,T004,New listener,Mexico,3412,226,9,6,14,102
2026-06-11,C004,T004,Casual listener,US,9683,717,38,25,68,287
2026-06-11,C004,T004,Casual listener,Canada,3290,261,13,8,24,101
2026-06-11,C004,T004,Casual listener,Mexico,3222,251,12,9,22,94
2026-06-11,C004,T004,Existing fan,US,12070,1088,83,46,146,326
2026-06-11,C004,T004,Existing fan,Canada,1772,160,12,7,20,47
2026-06-11,C004,T004,Existing fan,Mexico,3207,260,19,12,32,68
2026-06-11,C004,T004,Lapsed listener,US,13090,1003,54,33,110,354
2026-06-11,C004,T004,Lapsed listener,Canada,2055,145,7,5,15,55
2026-06-11,C004,T004,Lapsed listener,Mexico,976,79,4,2,8,28
2026-06-12,C004,T004,New listener,US,13186,948,43,23,62,433
2026-06-12,C004,T004,New listener,Canada,4348,301,12,8,17,140
2026-06-12,C004,T004,New listener,Mexico,2458,174,7,4,10,72
2026-06-12,C004,T004,Casual listener,US,3333,221,13,7,19,82
2026-06-12,C004,T004,Casual listener,Canada,1585,104,6,3,10,41
2026-06-12,C004,T004,Casual listener,Mexico,1405,90,5,3,8,32
2026-06-12,C004,T004,Existing fan,US,10262,899,70,37,124,244
2026-06-12,C004,T004,Existing fan,Canada,3776,351,27,16,50,106
2026-06-12,C004,T004,Existing fan,Mexico,3549,279,20,12,36,86
2026-06-12,C004,T004,Lapsed listener,US,7787,597,35,19,54,237
2026-06-12,C004,T004,Lapsed listener,Canada,1079,82,4,2,8,32
2026-06-12,C004,T004,Lapsed listener,Mexico,2332,171,9,5,17,61
2026-06-13,C004,T004,New listener,US,11597,731,30,18,46,344
2026-06-13,C004,T004,New listener,Canada,3269,212,9,5,13,94
2026-06-13,C004,T004,New listener,Mexico,2211,144,6,3,8,69
2026-06-13,C004,T004,Casual listener,US,4872,368,20,13,30,138
2026-06-13,C004,T004,Casual listener,Canada,3200,244,14,8,22,88
2026-06-13,C004,T004,Casual listener,Mexico,2583,205,10,6,17,88
2026-06-13,C004,T004,Existing fan,US,9973,783,60,35,110,235
2026-06-13,C004,T004,Existing fan,Canada,3200,286,23,13,40,89
2026-06-13,C004,T004,Existing fan,Mexico,1617,145,11,6,20,44
2026-06-13,C004,T004,Lapsed listener,US,7563,525,32,17,55,204
2026-06-13,C004,T004,Lapsed listener,Canada,1201,87,5,3,8,31
2026-06-13,C004,T004,Lapsed listener,Mexico,2630,190,10,6,19,75
2026-06-14,C004,T004,New listener,US,3921,277,12,7,17,126
2026-06-14,C004,T004,New listener,Canada,2809,200,8,5,11,97
2026-06-14,C004,T004,New listener,Mexico,3306,187,7,5,11,83
2026-06-14,C004,T004,Casual listener,US,8148,644,37,24,62,273
2026-06-14,C004,T004,Casual listener,Canada,4014,269,14,8,24,102
2026-06-14,C004,T004,Casual listener,Mexico,2280,180,9,6,16,65
2026-06-14,C004,T004,Existing fan,US,4662,382,30,18,49,114
2026-06-14,C004,T004,Existing fan,Canada,2641,225,17,10,32,61
2026-06-14,C004,T004,Existing fan,Mexico,2051,161,13,7,20,50
2026-06-14,C004,T004,Lapsed listener,US,10274,736,40,25,70,293
2026-06-14,C004,T004,Lapsed listener,Canada,1976,148,8,5,16,52
2026-06-14,C004,T004,Lapsed listener,Mexico,1683,136,8,4,14,47
2026-06-15,C004,T004,New listener,US,3936,263,11,7,17,118
2026-06-15,C004,T004,New listener,Canada,1153,80,3,2,5,38
2026-06-15,C004,T004,New listener,Mexico,3193,223,9,6,14,95
2026-06-15,C004,T004,Casual listener,US,6099,461,23,15,40,200
2026-06-15,C004,T004,Casual listener,Canada,1103,78,4,2,6,34
2026-06-15,C004,T004,Casual listener,Mexico,2956,209,11,6,17,84
2026-06-15,C004,T004,Existing fan,US,7653,644,55,27,84,176
2026-06-15,C004,T004,Existing fan,Canada,2692,227,18,9,32,63
2026-06-15,C004,T004,Existing fan,Mexico,2460,203,15,8,28,55
2026-06-15,C004,T004,Lapsed listener,US,4259,336,20,11,36,119
2026-06-15,C004,T004,Lapsed listener,Canada,1702,126,6,4,11,51
2026-06-15,C004,T004,Lapsed listener,Mexico,2950,223,12,7,21,90
2026-06-16,C004,T004,New listener,US,3357,210,9,5,13,93
2026-06-16,C004,T004,New listener,Canada,1382,87,3,2,5,42
2026-06-16,C004,T004,New listener,Mexico,1796,111,4,2,7,50
2026-06-16,C004,T004,Casual listener,US,11059,804,45,25,76,312
2026-06-16,C004,T004,Casual listener,Canada,3431,244,14,8,21,93
2026-06-16,C004,T004,Casual listener,Mexico,1336,103,5,3,9,42
